action_key,notice_id,notice_key,institution_source_title,institution_source_town,institution_source_type,institution_row_index,action_type,improvement_status,ordered_date,deadline_date,visit_date,source_language,source_evidence,raw_detail_file,raw_detail_sha256,raw_pdf_file,raw_pdf_sha256,pdf_page,pdf_row,registry_ids,registry_titles,entity,join_status,join_evidence,candidate_penalty_links
ntpc-kidedu-6098-action-df2357db22a1bb5b,6098,ntpc-kidedu-6098,新北市私立文林幼兒園,樹林區,私立,67,corrective_order_followup,ordered,2016-05-03,,2016-11-23,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","67
樹林區
私人
新北市私立文林幼兒園
11月23日
星期三",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,4,67,"[""dc571ef5-a5e5-4e41-bbd5-41fbc1272ca4""]","[""新北市私立文林幼兒園""]",新北市私立文林幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,[]
ntpc-kidedu-6098-action-0a76d284636e4102,6098,ntpc-kidedu-6098,新北市私立哈佛幼兒園,樹林區,私立,68,corrective_order_followup,ordered,2016-05-03,,2016-11-23,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","68
樹林區
私人
新北市私立哈佛幼兒園
11月23日
星期三",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,4,68,[],[],,unresolved_historical_institution,exact_title:0;entity_candidates:0;name_core_candidates:0;sibling_registry_ids:0,[]
ntpc-kidedu-6098-action-196abe8d69f2045b,6098,ntpc-kidedu-6098,新北市私立北大心世紀幼兒園,樹林區,私立,69,corrective_order_followup,ordered,2016-05-03,,2016-11-23,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","69
樹林區
私人
新北市私立北大心世紀幼兒園
11月23日
星期三",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,4,69,[],[],,unresolved_historical_institution,exact_title:0;entity_candidates:0;name_core_candidates:0;sibling_registry_ids:0,[]
ntpc-kidedu-6098-action-9c01667bf7cdb60f,6098,ntpc-kidedu-6098,新北市立石門幼兒園,石門區,公立,70,corrective_order_followup,ordered,2016-05-03,,2016-11-23,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","70
石門區
直轄市立
新北市立石門幼兒園
11月23日
星期三",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,4,70,[],[],,unresolved_historical_institution,exact_title:0;entity_candidates:0;name_core_candidates:0;sibling_registry_ids:0,[]
ntpc-kidedu-6098-action-36ce4b620d1d2ae8,6098,ntpc-kidedu-6098,新北市立石門幼兒園草里分班,石門區,公立,71,corrective_order_followup,ordered,2016-05-03,,2016-11-23,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","71
石門區
直轄市立
新北市立石門幼兒園草里分班
11月23日
星期三",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,4,71,[],[],,unresolved_historical_institution,exact_title:0;entity_candidates:0;name_core_candidates:0;sibling_registry_ids:0,[]
ntpc-kidedu-6098-action-0e42e478e97fa9e6,6098,ntpc-kidedu-6098,新北市三重區集美國民小學附設幼兒園,三重區,公立,72,corrective_order_followup,ordered,2016-05-03,,2016-11-24,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","72
三重區
國小附設
(屬)
新北市三重區集美國民小學附設幼兒園
11月24日
星期四",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,4,72,"[""3f1701e1-366d-41ca-8b93-e1a864ee9949""]","[""新北市三重區集美國民小學附設幼兒園""]",新北市三重區集美國民小學附設幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,[]
ntpc-kidedu-6098-action-6fa4c03f3d69c9f7,6098,ntpc-kidedu-6098,新北市三重區三光國民小學附設幼兒園,三重區,公立,73,corrective_order_followup,ordered,2016-05-03,,2016-11-24,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","73
三重區
國小附設
(屬)
新北市三重區三光國民小學附設幼兒園
11月24日
星期四",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,4,73,"[""fad3f686-1250-4cb0-b43e-311617becaea""]","[""新北市三重區三光國民小學附設幼兒園""]",新北市三重區三光國民小學附設幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,[]
ntpc-kidedu-6098-action-e3bc1e736d1b4efa,6098,ntpc-kidedu-6098,新北市私立彩虹城堡幼兒園,三重區,私立,74,corrective_order_followup,ordered,2016-05-03,,2016-11-24,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","74
三重區
私人
新北市私立彩虹城堡幼兒園
11月24日
星期四",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,4,74,[],[],,unresolved_historical_institution,exact_title:0;entity_candidates:0;name_core_candidates:0;sibling_registry_ids:0,[]
ntpc-kidedu-6098-action-d4d7743f35e44ea3,6098,ntpc-kidedu-6098,新北市私立吉的堡英群幼兒園,三重區,私立,75,corrective_order_followup,ordered,2016-05-03,,2016-11-24,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","75
三重區
私人
新北市私立吉的堡英群幼兒園
11月24日
星期四",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,4,75,"[""094e6561-88ab-43e1-9acf-41a9ddb507dd""]","[""新北市私立吉的堡英群幼兒園""]",新北市私立吉的堡英群幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,[]
ntpc-kidedu-6098-action-e173c8b7af7d056e,6098,ntpc-kidedu-6098,新北市私立威妮斯特堡幼兒園,三重區,私立,76,corrective_order_followup,ordered,2016-05-03,,2016-11-18,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","76
三重區
私人
新北市私立威妮斯特堡幼兒園
11月18日
星期五",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,2,76,"[""c10db83d-fa02-4973-aace-0fca86cb5339""]","[""新北市私立威妮斯特堡幼兒園""]",新北市私立威妮斯特堡幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_1e2795dd8f3a4f16b0a5"",""penalty_registry_id"":""c10db83d-fa02-4973-aace-0fca86cb5339"",""relationship"":""candidate only; not asserted to be the same event""}]"
ntpc-kidedu-6098-action-10b7dff1acc03a61,6098,ntpc-kidedu-6098,新北市私立邦喬妮幼兒園,三重區,私立,77,corrective_order_followup,ordered,2016-05-03,,2016-11-24,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","77
三重區
私人
新北市私立邦喬妮幼兒園
11月24日
星期四",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,4,77,"[""1199b44f-884e-4fbe-98b1-8b0b485093f5""]","[""新北市私立邦喬妮幼兒園""]",新北市私立邦喬妮幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_0243580180be5ff5092f"",""penalty_registry_id"":""1199b44f-884e-4fbe-98b1-8b0b485093f5"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_267fc6b00ee9d72caa1f"",""penalty_registry_id"":""1199b44f-884e-4fbe-98b1-8b0b485093f5"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_3bbe6eb2d116e1386634"",""penalty_registry_id"":""1199b44f-884e-4fbe-98b1-8b0b485093f5"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_59d7f5151a3910f118df"",""penalty_registry_id"":""1199b44f-884e-4fbe-98b1-8b0b485093f5"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_5baa53ed203ddf1ae600"",""penalty_registry_id"":""1199b44f-884e-4fbe-98b1-8b0b485093f5"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_bcb4742ae88d7d1641bb"",""penalty_registry_id"":""1199b44f-884e-4fbe-98b1-8b0b485093f5"",""relationship"":""candidate only; not asserted to be the same event""}]"
ntpc-kidedu-6098-action-7cf9a15d5b142b2a,6098,ntpc-kidedu-6098,新北市私立上綸幼兒園,三重區,私立,78,corrective_order_followup,ordered,2016-05-03,,2016-11-24,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","78
三重區
私人
新北市私立上綸幼兒園
11月24日
星期四",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,4,78,"[""05836c61-7743-4587-af34-47fb426d94cd""]","[""新北市私立上綸幼兒園""]",新北市私立上綸幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,[]
ntpc-kidedu-6098-action-be4a68a853b094a2,6098,ntpc-kidedu-6098,新北市私立重愛幼兒園,三重區,私立,79,corrective_order_followup,ordered,2016-05-03,,2016-11-24,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","79
三重區
私人
新北市私立重愛幼兒園
11月24日
星期四",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,4,79,"[""ab216151-8d81-40d8-ac15-36a3e01b7c36"",""f34a8c25-35e3-41a9-889a-88edc12ee6b4""]","[""新北市私立重愛幼兒園"",""新北市私立重愛幼兒園三民分班""]",新北市私立重愛幼兒園,matched_exact_title,exact_title:1;entity_candidates:2;name_core_candidates:2;sibling_registry_ids:2,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_96e8322aae4f1430da52"",""penalty_registry_id"":""ab216151-8d81-40d8-ac15-36a3e01b7c36"",""relationship"":""candidate only; not asserted to be the same event""}]"
ntpc-kidedu-6098-action-ebf13f08bdbd7d8e,6098,ntpc-kidedu-6098,新北市蘆洲區蘆洲國民小學附設幼兒園,蘆洲區,公立,80,corrective_order_followup,ordered,2016-05-03,,2016-11-18,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","80
蘆洲區
國小附設
(屬)
新北市蘆洲區蘆洲國民小學附設幼兒園
11月18日
星期五",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,2,80,"[""58dd27cc-d6a4-4156-8e08-ef4b2fc62388""]","[""新北市蘆洲區蘆洲國民小學附設幼兒園""]",新北市蘆洲區蘆洲國民小學附設幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,[]
ntpc-kidedu-6098-action-9171eef0637d8421,6098,ntpc-kidedu-6098,新北市私立東橙幼兒園,三峽區,私立,81,corrective_order_followup,ordered,2016-05-03,,2016-11-24,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","81
三峽區
私人
新北市私立東橙幼兒園
11月24日
星期四",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,5,81,"[""504ae586-196a-4272-9e52-7411b1ab7105""]","[""新北市私立東橙幼兒園""]",新北市私立東橙幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_03858ac98cb471431698"",""penalty_registry_id"":""504ae586-196a-4272-9e52-7411b1ab7105"",""relationship"":""candidate only; not asserted to be the same event""}]"
ntpc-kidedu-6098-action-cc5a579b24f47994,6098,ntpc-kidedu-6098,新北市私立企鵝家族幼兒園,樹林區,私立,82,corrective_order_followup,ordered,2016-05-03,,2016-11-24,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","82
樹林區
私人
新北市私立企鵝家族幼兒園
11月24日
星期四",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,5,82,"[""0bafeeb6-dc1d-4592-894d-9528af8f629c""]","[""新北市私立企鵝家族幼兒園""]",新北市私立企鵝家族幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_a24816173729e3cf5888"",""penalty_registry_id"":""0bafeeb6-dc1d-4592-894d-9528af8f629c"",""relationship"":""candidate only; not asserted to be the same event""}]"
ntpc-kidedu-6098-action-b33c26ff60cca2e8,6098,ntpc-kidedu-6098,新北市私立中華兒童幼兒園,蘆洲區,私立,83,corrective_order_followup,ordered,2016-05-03,,2016-11-25,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","83
蘆洲區
私人
新北市私立中華兒童幼兒園
11月25日
星期五",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,5,83,"[""8ddba3fa-d297-4f27-83da-656f04edd12c""]","[""新北市私立中華兒童幼兒園""]",新北市私立中華兒童幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_374b639f5bded09b558e"",""penalty_registry_id"":""8ddba3fa-d297-4f27-83da-656f04edd12c"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_9c6126412e000048a8e1"",""penalty_registry_id"":""8ddba3fa-d297-4f27-83da-656f04edd12c"",""relationship"":""candidate only; not asserted to be the same event""}]"
ntpc-kidedu-6098-action-aeda408cfd49f4fe,6098,ntpc-kidedu-6098,新北市私立小頂康幼兒園,蘆洲區,私立,84,corrective_order_followup,ordered,2016-05-03,,2016-11-25,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","84
蘆洲區
私人
新北市私立小頂康幼兒園
11月25日
星期五",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,5,84,[],[],,unresolved_historical_institution,exact_title:0;entity_candidates:0;name_core_candidates:0;sibling_registry_ids:0,[]
ntpc-kidedu-6098-action-c870573d4ae6ab3c,6098,ntpc-kidedu-6098,新北市私立文化幼兒園,三峽區,私立,85,corrective_order_followup,ordered,2016-05-03,,2016-11-25,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","85
三峽區
私人
新北市私立文化幼兒園
11月25日
星期五",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,5,85,"[""eb4be7d2-1387-4e06-8ed4-eaefc834d0b5""]","[""新北市私立文化幼兒園""]",新北市私立文化幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_600da3b67dd000cba529"",""penalty_registry_id"":""eb4be7d2-1387-4e06-8ed4-eaefc834d0b5"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_7c827905896335d061da"",""penalty_registry_id"":""eb4be7d2-1387-4e06-8ed4-eaefc834d0b5"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_9836714a065a8bdc6e05"",""penalty_registry_id"":""eb4be7d2-1387-4e06-8ed4-eaefc834d0b5"",""relationship"":""candidate only; not asserted to be the same event""}]"
