code,short_name,academic_year,issue
N04,海工,112,"附註三明細驗算=true：九項收入合計2,593,336，九項支出合計2,593,336，均等於p06其他收入/其他支出；recorded_gross=true。延長照顧服務收入淨額218,400與支出159,722不相等，未被誤當成等額代收代付。"
N04,海工,112,"文件內部矛盾／check_report false：p06表列行政管理費90,012，但附註五N04-22僅揭露支付受託法人53,737，相差36,275；附註五期末應付受託法人亦為53,737。p05一般流動負債「其他應付款」198,867包含其他對象，未混作 payable_to_operator。"
N04,海工,112,"check_report 合規訊號：資遣費準備金資產=負債=true；業務發展準備金資產=負債=true；虧損年度不得提列業務發展準備=true；業務發展準備提列上限20%=true（1,300,000/9,031,229=14.4%）；人事費不得流出=null（少支1,869,442，少支不等於流出）；附註五揭露=表列行政管理費=false；收入不得以淨額入帳=null（主表含「淨額」且其他收支同額，但附註三已支持總額入帳）。false僅前述附註五差異，數字未為改變結果而調整。"
N04,海工,112,"官方身分檢核：檔名N04海工_112、報表表頭「新北市海工非營利幼兒園」、逐頁N04頁尾相符；附註一受託法人「社團法人新北市幼兒成長協會」與 institutions_ntpc.csv 官方登記相符；109年8月1日至113年7月31日涵蓋112學年度；官方核定60人與附註相符；總資產/核定名額=129,846元/人，落在20,000～500,000合理帶。"
N04,海工,113,附註一（六）將核定與實際招收人數印成合併陳述「核定及實際招收總人數：48 名」，故 approved_capacity 與 actual_enrolment 均填 48；文件未分別列示兩數。
N04,海工,113,收支餘絀表無單一「本期餘絀」列，而分為「本期稅前餘絀」／「所得稅費用」／「本期稅後餘絀」三列，已照原樣分列不合併。所得稅費用預算數與決算數均為破折號（空白），填 null。
N04,海工,113,"多項科目未編列預算（預算數為破折號）：收入面之教保費收入減項、延長照顧服務收入淨額、利息收入、其他收入；支出面之業務發展費、延長照顧服務支出、其他支出。其中業務發展費決算數 1,170,000 元完全未編列預算，為金額最大的無預算支出，建議人工複核。"
N04,海工,113,"支出科目執行率偏離明顯：修繕購置費 348%（預算 67,200／決算 234,047）、雜支 38%、維護費 54%、業務費 72%。收入合計與支出合計列之執行率欄在表上為空白，填 null。"
N04,海工,113,"資產負債表「其他流動負債」本期欄為破折號（113年比較欄為 13,904），非本作業輸出欄位，僅記錄。"
N04,海工,113,"文件內部一致性檢查全部通過（非文件矛盾，僅供交叉驗證紀錄）：資產面準備金與負債面準備金金額完全相符（業務發展準備金／準備 5,024,000；資遣費準備金／準備 198,704）；業務發展準備金較 113/7/31 增加 1,170,000，與業務發展費決算數相符；淨值變動表（p08）114/7/31 餘額累積餘絀 1,569,931、本期餘絀 (520,068)、合計 1,049,863 與資產負債表相符；現金流量表（p09）期末現金 3,294,879 與資產負債表現金及銀行存款相符。"
N04,海工,113,"觀察（非矛盾）：延長照顧服務收入淨額 85,540 與延長照顧服務支出 85,540 完全相等，其他收入 854,260 與其他支出 854,260 亦完全相等，呈代收代付性質，兩者皆未編列預算。"
N04,海工,113,本表科目名稱為「業務發展準備金」（資產）／「業務發展準備」（負債），與規範所列名稱一致，無缺漏科目；本報表無「公共事務管理費」科目。
N05,漢翔,110,本報告未以獨立「附註三」「附註五」標題編排，note_3對應內容實際位於「三、重要會計項目說明 (四)收支明細表 6.其他收入及其他支出」（N05-19、20），note_5對應內容位於「五、關係人交易」（N05-22）；已依資產負債表與收支餘絀表附註欄標示之「三」「五」代號比對確認對應關係無誤。
N05,漢翔,110,"附註五揭露之行政管理費（$112,681）與收支餘絀表決算數（$112,681）、附註五之其他應付款（$112,681）三者完全一致，未發現如同類報告中常見的金額不符情形，記錄於此供交叉核對確認。"
N05,漢翔,110,"資產負債表流動負債「其他應付款」合計為$1,009,356，其中僅$112,681（即全部行政管理費）依附註五揭露為應付予受託法人款項，其餘$896,675應付予其他一般廠商／人員，附註未逐項列示對象；此為正常揭露範圍（附註僅需揭露關係人部分），非矛盾，僅供人工查核其他應付款明細時參考。"
N05,漢翔,111,附註一(六)「核定及實際招收總人數：76名」為合併陳述（未分列核定數與實際數），依規範兩欄位皆填76。
N05,漢翔,112,附註一（六）僅印「核定及實際招收總人數：76名」的合併數字，未分列核定與實際招收人數；approved_capacity與actual_enrolment均依該合併陳述填76。
N05,漢翔,112,"收支餘絀表無單一「本期餘絀」列，改列「本期稅前餘絀」／「所得稅費用」／「本期稅後餘絀」；所得稅費用之預算數、決算數與執行率均為破折號，故填null。本期稅後餘絀268,076元與資產負債表及p08淨值變動表一致。"
N05,漢翔,112,"現金流量表p09之投資活動淨現金流入為破折號，但業務發展準備金資產由112年7月31日6,409,100元增至113年7月31日8,191,619元，增加1,782,519元，且與本期業務發展費決算數完全相等；來源文件未在投資活動現金流呈現相對應流出，建議人工複核專戶提存時點與現金流分類。"
N05,漢翔,112,"附註五明確以受託法人為對象列示其他應付款112,681元，故payable_to_operator填112,681；資產負債表的一般「其他應付款」總額1,004,024元包含其他對象，未冒充為受託法人應付款。附註五行政管理費112,681元亦與收支餘絀表相符。"
N05,漢翔,112,"附註三p20–p21之其他收入及其他支出各3,729,484元，十五項葉節明細各自加總均為3,729,484元；同額總額列示符合附註二（八）不得收支相抵、應以收入總額入帳之政策，recorded_gross據此填true。"
N05,漢翔,112,"已完成零差額驗算：流動資產5,253,472元、非流動資產9,419,269元、資產總計14,672,741元、流動負債3,310,939元、非流動負債9,404,269元、負債總額12,715,208元、餘絀總額1,957,533元，以及收入／支出預算與決算合計均吻合；所有表列執行率均與決算數÷預算數四捨五入一致。p09期末現金5,236,308元亦與資產負債表一致。"
N05,漢翔,112,院所身分與來源已核對：PDF檔名、報表表頭及p04–p39頁尾均為N05漢翔；repo官方院所資料之完整園名為新北市漢翔非營利幼兒園（委託財團法人三之三生命教育基金會辦理），受託法人與核定人數76均與財報一致。p32–p36會計師查核附表未見勾選「否」之來源不符合項目；其餘標示為「是」或「不適用」。p17以後附註僅由本PDF私有渲染至/tmp/extract_N05_漢翔_112_attempt01後判讀。
N05,漢翔,113,附註一（六）將核定與實際招收人數印成合併陳述「核定及實際招收總人數：72 名」，故 approved_capacity 與 actual_enrolment 均填 72；文件未分別列示兩數。
N05,漢翔,113,收支餘絀表無單一「本期餘絀」列，而分為「本期稅前餘絀」／「所得稅費用」／「本期稅後餘絀」三列，已照原樣分列不合併。所得稅費用預算數與決算數均為破折號（空白），填 null。
N05,漢翔,113,收支餘絀表之「收入」、「支出」為分類標題列，表上無任何金額；未列入 lines，以避免被誤讀為「未編列預算之科目」。
N05,漢翔,113,"多項科目未編列預算（預算數為破折號）：收入面之教保費收入減項、延長照顧服務收入淨額、利息收入、其他收入；支出面之業務發展費、延長照顧服務支出、其他支出。其中業務發展費決算數 2,575,405 元完全未編列預算，為金額最大的無預算支出（占支出合計約 22%），建議人工複核。"
N05,漢翔,113,"稽查訊號（金額對應關係，非文件矛盾）：人事費預算 8,784,257／決算 6,363,884，執行率僅 72%，短支 2,420,373 元；同期未編列預算之業務發展費決算 2,575,405 元，兩者金額量級相近。且業務發展準備金（資產）由 113/7/31 之 8,191,619 增至 114/7/31 之 10,767,024，增加數 2,575,405 元與業務發展費決算數完全相等，顯示人事費結餘轉入業務發展準備。建議人工判讀人事費大幅短支之原因。"
N05,漢翔,113,稽查訊號：附註一（九）員工人數由 113/7/31 之 11 人（含教保人員 8 人）降為 114/7/31 之 8 人（含教保人員 7 人），減少 3 人，而核定及實際招收總人數仍為 72 名不變。教保人員 7 人對 72 名幼兒之配置比例請人工核對法定師生比。
N05,漢翔,113,"支出科目執行率偏離明顯：業務費 42%（預算 719,700／決算 298,788）、修繕購置費 55%、材料費 65%、人事費 72%、維護費 108%。收入合計、支出合計、本期稅前餘絀、所得稅費用、本期稅後餘絀各列之執行率欄在表上均為空白，填 null。"
N05,漢翔,113,"觀察（非矛盾）：延長照顧服務收入淨額 127,995 與延長照顧服務支出 127,995 完全相等，其他收入 999,581 與其他支出 999,581 亦完全相等，呈代收代付性質，兩者皆未編列預算。"
N05,漢翔,113,"資產負債表本期（114/7/31）欄之「應收帳款淨額」與「預付款項」為破折號（空白），填 null 而非 0；該兩科目 113/7/31 比較欄分別為 742 與 2,167。「其他流動資產」本期為 5,503，比較欄為破折號。"
N05,漢翔,113,"文件內部一致性檢查全部通過（僅供交叉驗證紀錄）：資產面準備金與負債面準備金金額完全相符（業務發展準備金／準備 10,767,024；資遣費準備金／準備 354,784），與附註說明一致；淨值變動表（p08）114/7/31 餘額累積餘絀 1,957,533、本期餘絀 1,606,845、合計 3,564,378 與資產負債表相符；現金流量表（p09）期末現金及約當現金餘額 6,877,439 與資產負債表現金及銀行存款相符；收支餘絀表差異數欄各列均等於決算數減預算數，無四捨五入誤差。"
N05,漢翔,113,本報表科目名稱為「業務發展準備金」（資產）／「業務發展準備」（負債），與規範所列名稱一致，無缺漏科目；本報表無「公共事務管理費」科目。
N05,漢翔,113,"附記（不屬本作業輸出欄位）：附註一（八）載「4 年核定總營運成本（由家長與政府共同分攤）：45,522,523 元。（扣除前期餘絀處理之晉薪人事費計 44,124,016 元）」，兩數相差 1,398,507 元，文義為扣除後之金額，非計算錯誤，惟措辭易生歧義，如需引用請人工確認。"
